day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;2700;COCONUTS;7999;210;;;;;8002;210;;;;;8000.5;-23.125
-1;2800;PINA_COLADAS;15007;92;;;;;15010;92;;;;;15008.5;0.0
-1;2800;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-2.0
-1;2800;COCONUTS;7997;181;;;;;8000;181;;;;;7998.5;39.703125
-1;2800;BANANAS;4946;25;;;;;4953;25;;;;;4949.5;-2.62109375
-1;2900;BANANAS;4946;26;;;;;4953;26;;;;;4949.5;-1.19140625
-1;2900;PINA_COLADAS;15007;89;;;;;15010;89;;;;;15008.5;0.0
-1;2900;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-2.0
-1;2900;COCONUTS;7998;169;;;;;8000;42;8001;127;;;7999.0;8.65625
-1;3000;COCONUTS;7997;63;7996;134;;;7999;197;;;;;7998.0;54.625
-1;3000;BANANAS;4947;1;4946;26;;;4953;26;;;;;4950.0;-1.5390625
-1;3000;PINA_COLADAS;15004;22;15003;69;;;15007;91;;;;;15005.5;0.0
-1;3000;PEARLS;9998;1;9995;26;;;10005;26;;;;;10001.5;-50.0
-1;3100;BANANAS;4947;26;;;;;4953;2;4954;24;;;4950.0;-3.73046875
-1;3100;PINA_COLADAS;15005;95;;;;;15008;20;15009;75;;;15006.5;0.0
-1;3100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-45.0
-1;3100;COCONUTS;7998;77;7997;105;;;8000;182;;;;;7999.0;16.875
-1;3200;PINA_COLADAS;15006;36;15005;66;;;15008;36;15009;66;;;15007.0;0.0
-1;3200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-53.0
-1;3200;COCONUTS;7997;62;7996;116;;;7999;178;;;;;7998.0;55.0625
-1;3200;BANANAS;4947;1;4946;22;;;4953;23;;;;;4950.0;-7.234375
-1;3300;BANANAS;4946;32;;;;;4953;32;;;;;4949.5;-5.74609375
-1;3300;PINA_COLADAS;15004;98;;;;;15007;98;;;;;15005.5;0.0
-1;3300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-61.0
-1;3300;COCONUTS;7996;180;;;;;7999;180;;;;;7997.5;71.8125
-1;3400;COCONUTS;7996;20;7995;143;;;7998;203;;;;;7997.0;59.5
-1;3400;BANANAS;4946;26;;;;;4953;26;;;;;4949.5;-7.6796875
-1;3400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-61.0
-1;3400;PINA_COLADAS;15002;84;;;;;15005;21;15006;63;;;15003.5;0.0
-1;3500;BANANAS;4946;26;;;;;4953;26;;;;;4949.5;-10.10546875
-1;3500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-61.0
-1;3500;COCONUTS;7996;201;;;;;7998;75;7999;126;;;7997.0;43.0625
-1;3500;PINA_COLADAS;15004;35;15003;57;;;15006;35;15007;57;;;15005.0;0.0
-1;3600;PEARLS;9995;21;;;;;9998;4;10005;21;;;9996.5;-61.0
-1;3600;PINA_COLADAS;15003;97;;;;;15006;97;;;;;15004.5;0.0
-1;3600;COCONUTS;7997;56;7996;129;;;7999;185;;;;;7998.0;-25.125
-1;3600;BANANAS;4947;21;;;;;4954;21;;;;;4950.5;-18.0859375
-1;3700;COCONUTS;7997;197;;;;;7999;72;8000;125;;;7998.0;-38.75
-1;3700;BANANAS;4947;24;;;;;4953;1;4954;23;;;4950.0;-18.02734375
-1;3700;PEARLS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;-61.0
-1;3700;PINA_COLADAS;15004;71;;;;;15007;71;;;;;15005.5;0.0
-1;3800;COCONUTS;7997;201;;;;;7999;62;8000;139;;;7998.0;-37.1875
-1;3800;BANANAS;4947;25;;;;;4952;10;4953;2;4954;23;4949.5;-17.51953125
-1;3800;PEARLS;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;-59.0
-1;3800;PINA_COLADAS;15005;71;;;;;15008;71;;;;;15006.5;0.0
-1;3900;COCONUTS;7997;190;;;;;8000;190;;;;;7998.5;-47.6875
-1;3900;BANANAS;4948;1;4947;26;;;4953;1;4954;25;;;4950.5;22.515625
-1;3900;PEARLS;9998;1;9996;1;9995;25;10004;1;10005;25;;;10001.0;-63.0
-1;3900;PINA_COLADAS;15007;29;15006;51;;;15010;80;;;;;15008.5;0.0
-1;4000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-63.0
-1;4000;PINA_COLADAS;15009;30;15008;94;;;15011;94;;;;;15010.0;0.0
-1;4000;COCONUTS;7997;162;;;;;7999;62;8000;100;;;7998.0;-40.8125
-1;4000;BANANAS;4947;32;;;;;4953;2;4954;30;;;4950.0;23.390625
-1;4100;COCONUTS;7997;189;;;;;7999;49;8000;140;;;7998.0;-44.25
-1;4100;BANANAS;4946;29;;;;;4953;29;;;;;4949.5;35.03125
-1;4100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-63.0
-1;4100;PINA_COLADAS;15009;81;;;;;15012;81;;;;;15010.5;0.0
-1;4200;COCONUTS;7996;191;;;;;7999;191;;;;;7997.5;3.4375
-1;4200;BANANAS;4946;26;;;;;4951;4;4953;26;;;4948.5;35.53125
-1;4200;PEARLS;9996;2;9995;24;;;10002;4;10004;2;10005;24;9999.0;-63.0
-1;4200;PINA_COLADAS;15008;102;;;;;15009;25;15011;102;;;15008.5;0.0
-1;4300;COCONUTS;7996;195;;;;;7999;195;;;;;7997.5;12.1875
-1;4300;BANANAS;4951;1;4946;22;;;4953;22;;;;;4952.0;51.8125
-1;4300;PEARLS;9995;22;;;;;9998;1;10000;6;10005;22;9996.5;-71.0
-1;4300;PINA_COLADAS;15007;102;;;;;15010;102;;;;;15008.5;0.0
-1;4400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-81.0
-1;4400;PINA_COLADAS;15009;112;;;;;15012;38;15013;74;;;15010.5;0.0
-1;4400;COCONUTS;7997;200;;;;;8000;200;;;;;7998.5;-82.625
-1;4400;BANANAS;4946;30;;;;;4953;30;;;;;4949.5;45.40625
-1;4500;COCONUTS;7998;201;;;;;8001;201;;;;;7999.5;-154.5625
-1;4500;BANANAS;4946;28;;;;;4951;10;4953;29;;;4948.5;43.125
-1;4500;PEARLS;9996;1;9995;28;;;10002;10;10004;1;10005;28;9999.0;-81.0
-1;4500;PINA_COLADAS;15009;85;;;;;15012;30;15013;55;;;15010.5;0.0
-1;4600;COCONUTS;7997;169;;;;;7999;56;8000;113;;;7998.0;-44.5
-1;4600;PINA_COLADAS;15007;74;15006;58;;;15009;36;15010;58;;;15008.0;0.0
-1;4600;BANANAS;4946;30;;;;;4951;10;4953;30;;;4948.5;38.984375
-1;4600;PEARLS;9996;1;9995;29;;;10002;10;10004;1;10005;29;9999.0;-81.0
-1;4700;PINA_COLADAS;15006;37;15005;73;;;15008;37;15009;73;;;15007.0;0.0
-1;4700;COCONUTS;7997;166;;;;;7999;60;8000;106;;;7998.0;-30.75
-1;4700;BANANAS;4946;32;;;;;4952;2;4953;30;;;4949.0;48.203125
-1;4700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-81.0
-1;4800;PEARLS;9998;6;9996;2;9995;22;10004;2;10005;22;;;10001.0;-81.0
-1;4800;PINA_COLADAS;15006;79;;;;;15009;79;;;;;15007.5;0.0
-1;4800;COCONUTS;7997;184;;;;;7999;73;8000;111;;;7998.0;-43.875
-1;4800;BANANAS;4947;6;4946;24;;;4952;2;4953;22;;;4949.5;48.5
-1;4900;COCONUTS;7996;145;;;;;7999;145;;;;;7997.5;-10.125
-1;4900;BANANAS;4946;22;;;;;4950;7;4952;22;;;4948.0;62.453125
-1;4900;PEARLS;9995;22;;;;;10002;7;10005;22;;;9998.5;-73.0
-1;4900;PINA_COLADAS;15005;75;;;;;15008;25;15009;50;;;15006.5;0.0
-1;5000;PINA_COLADAS;15003;81;;;;;15006;21;15007;60;;;15004.5;0.0
-1;5000;COCONUTS;7996;200;;;;;7999;200;;;;;7997.5;31.9375
-1;5000;BANANAS;4947;5;4946;28;;;4953;30;;;;;4950.0;40.375
-1;5000;PEARLS;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;-73.0
-1;5100;PINA_COLADAS;15003;79;;;;;15006;79;;;;;15004.5;0.0
-1;5100;COCONUTS;7996;208;;;;;7998;70;7999;138;;;7997.0;34.625
-1;5100;BANANAS;4947;1;4946;30;;;4953;31;;;;;4950.0;32.90625
-1;5100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-73.0
-1;5200;PEARLS;9998;9;9996;1;9995;26;10004;1;10005;26;;;10001.0;-73.0
-1;5200;PINA_COLADAS;15004;87;;;;;15007;87;;;;;15005.5;0.0
-1;5200;COCONUTS;7997;171;;;;;7999;53;8000;118;;;7998.0;-30.75
-1;5200;BANANAS;4947;10;4946;26;;;4953;27;;;;;4950.0;38.4375
-1;5300;COCONUTS;7998;58;7997;144;;;8000;202;;;;;7999.0;-117.4375
-1;5300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-73.0
-1;5300;PINA_COLADAS;15003;20;15002;75;;;15005;20;15006;75;;;15004.0;0.0
-1;5300;BANANAS;4952;1;4947;21;;;4953;1;4954;20;;;4952.5;26.46875
-1;5400;PINA_COLADAS;15002;29;15001;74;;;15004;29;15005;74;;;15003.0;0.0
-1;5400;COCONUTS;7998;79;7997;149;;;8000;228;;;;;7999.0;-121.8125
-1;5400;BANANAS;4947;21;;;;;4954;21;;;;;4950.5;13.125
-1;5400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;-73.0
-1;5500;PINA_COLADAS;14999;112;;;;;15002;112;;;;;15000.5;0.0
-1;5500;BANANAS;4947;27;;;;;4954;27;;;;;4950.5;9.9375
-1;5500;COCONUTS;7998;204;;;;;8001;204;;;;;7999.5;-183.25
-1;5500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;-73.0
-1;5600;BANANAS;4946;28;;;;;4953;28;;;;;4949.5;38.4375
-1;5600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-73.0
-1;5600;PINA_COLADAS;14999;85;;;;;15000;27;15002;21;15003;64;14999.5;0.0
-1;5600;COCONUTS;7998;187;;;;;8001;187;;;;;7999.5;-177.5
-1;5700;COCONUTS;7999;62;7998;146;;;8001;208;;;;;8000.0;-207.0625
-1;5700;PEARLS;9998;2;9995;27;;;10005;27;;;;;10001.5;-73.0
-1;5700;PINA_COLADAS;14998;90;;;;;15001;90;;;;;14999.5;0.0
-1;5700;BANANAS;4948;1;4947;27;;;4954;27;;;;;4951.0;-6.3125
-1;5800;PINA_COLADAS;14996;104;;;;;14999;104;;;;;14997.5;0.0
-1;5800;COCONUTS;7998;222;;;;;8001;222;;;;;7999.5;-193.3125
-1;5800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-73.0
-1;5800;BANANAS;4947;31;;;;;4954;31;;;;;4950.5;-5.03125
-1;5900;PINA_COLADAS;14993;89;;;;;14996;89;;;;;14994.5;0.0
-1;5900;BANANAS;4947;30;;;;;4954;30;;;;;4950.5;4.25
-1;5900;COCONUTS;7997;179;;;;;8000;179;;;;;7998.5;-84.6875
-1;5900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-73.0
-1;6000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-73.0
-1;6000;BANANAS;4947;30;;;;;4954;30;;;;;4950.5;14.5625
-1;6000;PINA_COLADAS;14992;84;;;;;14995;84;;;;;14993.5;0.0
-1;6000;COCONUTS;7997;62;7996;138;;;7999;200;;;;;7998.0;-36.9375
-1;6100;COCONUTS;7997;207;;;;;8000;207;;;;;7998.5;-65.4375
-1;6100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-73.0
-1;6100;PINA_COLADAS;14995;36;14994;57;;;14998;93;;;;;14996.5;0.0
-1;6100;BANANAS;4947;25;;;;;4948;1;4954;25;;;4947.5;-3.84375
-1;6200;PINA_COLADAS;14995;93;;;;;14998;32;14999;61;;;14996.5;0.0
-1;6200;COCONUTS;7998;183;;;;;8001;183;;;;;7999.5;-150.8125
-1;6200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-73.0
-1;6200;BANANAS;4947;22;;;;;4954;22;;;;;4950.5;1.53125
-1;6300;PINA_COLADAS;14999;35;14998;73;;;15002;108;;;;;15000.5;0.0
-1;6300;BANANAS;4947;25;;;;;4954;25;;;;;4950.5;-11.34375
-1;6300;COCONUTS;7998;201;;;;;8001;201;;;;;7999.5;-176.25
-1;6300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-73.0
-1;6400;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-73.0
-1;6400;BANANAS;4948;1;4947;24;;;4954;25;;;;;4951.0;-17.5625
-1;6400;PINA_COLADAS;15004;100;;;;;15007;100;;;;;15005.5;0.0
-1;6400;COCONUTS;8000;199;;;;;8003;199;;;;;8001.5;-327.125
-1;6500;COCONUTS;8001;203;;;;;8003;67;8004;136;;;8002.0;-395.375
-1;6500;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;-73.0
-1;6500;PINA_COLADAS;15006;39;15005;54;;;15008;39;15009;54;;;15007.0;0.0
-1;6500;BANANAS;4948;1;4947;26;;;4954;27;;;;;4951.0;-29.53125
-1;6600;PINA_COLADAS;15007;93;;;;;15010;93;;;;;15008.5;0.0
-1;6600;COCONUTS;8001;175;;;;;8003;66;8004;109;;;8002.0;-400.875
-1;6600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-75.0
-1;6600;BANANAS;4948;26;;;;;4955;26;;;;;4951.5;-53.8125
-1;6700;PINA_COLADAS;15008;92;;;;;15011;92;;;;;15009.5;0.0
-1;6700;BANANAS;4948;20;;;;;4953;6;4955;20;;;4950.5;-40.34375
-1;6700;COCONUTS;8000;189;;;;;8003;189;;;;;8001.5;-370.6875
-1;6700;PEARLS;9995;20;;;;;10002;3;10005;20;;;9998.5;-61.0
-1;6800;BANANAS;4947;32;;;;;4954;32;;;;;4950.5;-0.5625
-1;6800;COCONUTS;8002;188;;;;;8005;188;;;;;8003.5;-535.9375
-1;6800;PINA_COLADAS;15013;99;;;;;15016;99;;;;;15014.5;0.0
-1;6800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-61.0
-1;6900;COCONUTS;8004;18;8002;207;;;8005;207;;;;;8004.5;-521.625
-1;6900;PINA_COLADAS;15012;92;;;;;15015;92;;;;;15013.5;0.0
-1;6900;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;-59.0
-1;6900;BANANAS;4950;4;4947;27;;;4952;5;4954;27;;;4951.0;12.25
-1;7000;PINA_COLADAS;15010;95;;;;;15013;95;;;;;15011.5;0.0
-1;7000;PEARLS;9998;2;9995;27;;;10005;27;;;;;10001.5;-59.0
-1;7000;COCONUTS;8001;210;;;;;8002;77;8004;210;;;8001.5;-442.5
-1;7000;BANANAS;4948;2;4947;27;;;4954;27;;;;;4951.0;7.96875
-1;7100;PINA_COLADAS;15012;38;15011;55;;;15014;38;15015;55;;;15013.0;0.0
-1;7100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-49.0
-1;7100;BANANAS;4947;30;;;;;4954;30;;;;;4950.5;3.8125
-1;7100;COCONUTS;8002;59;8001;123;;;8004;182;;;;;8003.0;-472.8125
-1;7200;BANANAS;4948;5;4947;28;;;4954;28;;;;;4951.0;-7.21875
-1;7200;PINA_COLADAS;15012;91;;;;;15015;91;;;;;15013.5;0.0
-1;7200;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;-49.0
-1;7200;COCONUTS;8001;212;;;;;8004;212;;;;;8002.5;-434.1875
-1;7300;COCONUTS;8002;56;8001;147;;;8004;203;;;;;8003.0;-479.1875
-1;7300;PINA_COLADAS;15015;40;15014;56;;;15017;40;15018;56;;;15016.0;-3.66015625
-1;7300;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;-49.0
-1;7300;BANANAS;4947;31;;;;;4954;31;;;;;4950.5;6.34375
-1;7400;PINA_COLADAS;15012;88;;;;;15015;31;15016;57;;;15013.5;4.40625
-1;7400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-41.0
-1;7400;COCONUTS;8000;183;;;;;8003;183;;;;;8001.5;-369.0625
-1;7400;BANANAS;4947;22;;;;;4953;1;4954;22;;;4950.0;22.65625
-1;7500;PINA_COLADAS;15014;100;;;;;15017;100;;;;;15015.5;-3.16796875
-1;7500;PEARLS;9995;25;;;;;10002;10;10005;25;;;9998.5;-41.0
-1;7500;BANANAS;4947;25;;;;;4952;10;4953;25;;;4949.5;31.46875
-1;7500;COCONUTS;8001;178;;;;;8004;178;;;;;8002.5;-435.875
-1;7600;BANANAS;4946;22;;;;;4953;22;;;;;4949.5;76.625
-1;7600;PINA_COLADAS;15016;113;;;;;15019;113;;;;;15017.5;-10.5078125
-1;7600;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-41.0
-1;7600;COCONUTS;8002;177;;;;;8005;177;;;;;8003.5;-508.4375
-1;7700;COCONUTS;8002;77;8001;139;;;8004;216;;;;;8003.0;-483.6875
-1;7700;PINA_COLADAS;15016;87;;;;;15019;87;;;;;15017.5;-9.9765625
-1;7700;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;-41.0
-1;7700;BANANAS;4945;22;;;;;4946;1;4952;22;;;4945.5;124.8125
-1;7800;PINA_COLADAS;15014;30;15013;59;;;15016;30;15017;59;;;15015.0;0.34375
-1;7800;PEARLS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;-41.0
