day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;1700;COCONUTS;7998;176;;;;;8000;69;8001;107;;;7999.0;0.0
1;1700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-4.0
1;1700;PINA_COLADAS;14999;32;14998;61;;;15001;32;15002;61;;;15000.0;0.0
1;1800;COCONUTS;7997;175;;;;;8000;175;;;;;7998.5;0.0
1;1800;PEARLS;10000;4;9995;23;;;10002;10;10005;23;;;10001.0;-4.0
1;1800;BANANAS;4868;23;;;;;4872;10;4874;23;;;4870.0;51.4375
1;1800;PINA_COLADAS;14997;78;;;;;15000;78;;;;;14998.5;0.0
1;1900;BANANAS;4868;31;;;;;4874;32;;;;;4871.0;48.4765625
1;1900;COCONUTS;7996;219;;;;;7999;219;;;;;7997.5;0.0
1;1900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-4.0
1;1900;PINA_COLADAS;14998;48;14997;69;;;15000;28;15001;69;;;14999.0;-11.90625
1;2000;PINA_COLADAS;14998;104;;;;;15001;104;;;;;14999.5;-19.921875
1;2000;COCONUTS;7997;198;;;;;7999;55;8000;143;;;7998.0;0.0
1;2000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-4.0
1;2000;BANANAS;4868;23;;;;;4875;23;;;;;4871.5;33.265625
1;2100;BANANAS;4868;28;;;;;4875;28;;;;;4871.5;34.2421875
1;2100;COCONUTS;7998;4;7997;148;;;8000;205;;;;;7999.0;-45.6875
1;2100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-4.0
1;2100;PINA_COLADAS;14999;79;;;;;15002;79;;;;;15000.5;-30.03125
1;2200;COCONUTS;7999;62;7998;140;;;8001;202;;;;;8000.0;-100.75
1;2200;PEARLS;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;-4.0
1;2200;BANANAS;4868;21;;;;;4875;21;;;;;4871.5;32.703125
1;2200;PINA_COLADAS;14999;88;;;;;15002;88;;;;;15000.5;-31.953125
1;2300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-4.0
1;2300;BANANAS;4868;24;;;;;4871;1;4874;2;4875;22;4869.5;42.984375
1;2300;COCONUTS;7998;154;;;;;8001;154;;;;;7999.5;-92.84375
1;2300;PINA_COLADAS;15001;23;15000;54;;;15003;23;15004;54;;;15002.0;-51.453125
1;2400;PINA_COLADAS;15002;93;;;;;15005;93;;;;;15003.5;-67.6875
1;2400;COCONUTS;7999;158;;;;;8001;53;8002;105;;;8000.0;-116.0
1;2400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-4.0
1;2400;BANANAS;4868;22;;;;;4874;2;4875;20;;;4871.0;46.8515625
1;2500;PEARLS;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;-4.0
1;2500;BANANAS;4868;5;4867;21;;;4874;23;;;;;4871.0;51.0625
1;2500;PINA_COLADAS;15000;31;14999;72;;;15003;103;;;;;15001.5;-40.859375
1;2500;COCONUTS;7998;59;7997;131;;;8000;190;;;;;7999.0;-47.5625
1;2600;COCONUTS;7999;77;7998;126;;;8001;203;;;;;8000.0;-101.875
1;2600;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;4.0
1;2600;BANANAS;4867;30;;;;;4872;4;4874;30;;;4869.5;60.6328125
1;2600;PINA_COLADAS;15001;91;;;;;15004;91;;;;;15002.5;-61.703125
1;2700;PEARLS;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;6.0
1;2700;BANANAS;4868;7;4867;23;;;4874;23;;;;;4871.0;73.75
1;2700;PINA_COLADAS;15000;96;;;;;15003;96;;;;;15001.5;-47.296875
1;2700;COCONUTS;7998;146;;;;;7999;73;8001;146;;;7998.5;-87.5625
1;2800;PINA_COLADAS;15004;33;15003;51;;;15006;33;15007;51;;;15005.0;-92.234375
1;2800;COCONUTS;8000;184;;;;;8003;184;;;;;8001.5;-170.75
1;2800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;6.0
1;2800;BANANAS;4868;27;;;;;4875;27;;;;;4871.5;50.859375
1;2900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;6.0
1;2900;BANANAS;4869;2;4868;20;;;4875;22;;;;;4872.0;31.1875
1;2900;PINA_COLADAS;15006;33;15005;66;;;15008;33;15009;66;;;15007.0;-115.796875
1;2900;COCONUTS;8000;152;;;;;8003;152;;;;;8001.5;-196.46875
1;3000;COCONUTS;8000;188;;;;;8003;188;;;;;8001.5;-198.75
1;3000;BANANAS;4874;1;4869;30;;;4876;30;;;;;4875.0;13.5625
1;3000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6.0
1;3000;PINA_COLADAS;15008;91;;;;;15011;91;;;;;15009.5;-147.03125
1;3100;BANANAS;4870;6;4869;28;;;4875;1;4876;27;;;4872.5;19.890625
1;3100;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;4.0
1;3100;PINA_COLADAS;15008;31;15007;66;;;15011;97;;;;;15009.5;-144.515625
1;3100;COCONUTS;8000;164;;;;;8003;164;;;;;8001.5;-184.53125
1;3200;PINA_COLADAS;15008;36;15007;56;;;15010;36;15011;56;;;15009.0;-143.3125
1;3200;COCONUTS;8001;73;8000;100;;;8003;173;;;;;8002.0;-205.375
1;3200;BANANAS;4869;24;;;;;4876;24;;;;;4872.5;12.625
1;3200;PEARLS;10002;2;9995;24;;;10005;24;;;;;10003.5;14.0
1;3300;BANANAS;4869;1;4868;24;;;4875;25;;;;;4872.0;30.1875
1;3300;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;14.0
1;3300;COCONUTS;8000;191;;;;;8003;191;;;;;8001.5;-191.0
1;3300;PINA_COLADAS;15007;91;;;;;15010;91;;;;;15008.5;-136.125
1;3400;COCONUTS;8000;207;;;;;8003;207;;;;;8001.5;-196.71875
1;3400;PEARLS;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;16.0
1;3400;BANANAS;4870;10;4869;29;;;4876;29;;;;;4873.0;7.578125
1;3400;PINA_COLADAS;15007;27;15006;63;;;15010;90;;;;;15008.5;-131.96875
1;3500;PEARLS;9995;26;;;;;10002;10;10005;26;;;9998.5;16.0
1;3500;BANANAS;4872;4;4869;26;;;4874;10;4876;26;;;4873.0;14.09375
1;3500;COCONUTS;7999;178;;;;;8000;51;8002;178;;;7999.5;-135.4375
1;3500;PINA_COLADAS;15007;105;;;;;15010;105;;;;;15008.5;-135.265625
1;3600;PINA_COLADAS;15008;33;15007;57;;;15010;33;15011;57;;;15009.0;-142.625
1;3600;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;16.0
1;3600;BANANAS;4869;27;;;;;4874;8;4876;27;;;4871.5;58.5625
1;3600;COCONUTS;8000;186;;;;;8002;65;8003;121;;;8001.0;-162.875
1;3700;PEARLS;9998;3;9995;25;;;10005;25;;;;;10001.5;14.0
1;3700;BANANAS;4870;4;4869;25;;;4876;25;;;;;4873.0;38.0
1;3700;COCONUTS;7999;191;;;;;8002;191;;;;;8000.5;-141.09375
1;3700;PINA_COLADAS;15008;98;;;;;15011;98;;;;;15009.5;-145.65625
1;3800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;14.0
1;3800;BANANAS;4869;24;;;;;4876;24;;;;;4872.5;27.84375
1;3800;COCONUTS;7998;160;;;;;8001;160;;;;;7999.5;-92.375
1;3800;PINA_COLADAS;15005;96;;;;;15008;96;;;;;15006.5;-110.46875
1;3900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;14.0
1;3900;BANANAS;4870;26;;;;;4876;26;;;;;4873.0;11.25
1;3900;COCONUTS;7998;198;;;;;8001;198;;;;;7999.5;-67.21875
1;3900;PINA_COLADAS;15005;22;15004;58;;;15008;80;;;;;15006.5;-105.34375
1;4000;PINA_COLADAS;15004;91;;;;;15007;91;;;;;15005.5;-97.546875
1;4000;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;14.0
1;4000;BANANAS;4870;31;;;;;4871;1;4877;31;;;4870.5;-10.53125
1;4000;COCONUTS;7999;24;7997;198;;;8000;198;;;;;7999.5;-37.3125
1;4100;PEARLS;10000;5;9996;2;9995;22;10002;4;10004;2;10005;22;10001.0;14.0
1;4100;BANANAS;4870;24;;;;;4875;4;4877;24;;;4872.5;-8.015625
1;4100;COCONUTS;7998;210;;;;;8000;67;8001;143;;;7999.0;-56.34375
1;4100;PINA_COLADAS;15005;27;15004;50;;;15007;27;15008;50;;;15006.0;-103.078125
1;4200;PEARLS;10002;5;9996;1;9995;28;10004;1;10005;28;;;10003.0;14.0
1;4200;BANANAS;4870;29;;;;;4876;1;4877;28;;;4873.0;3.1875
1;4200;COCONUTS;7997;191;;;;;8000;191;;;;;7998.5;-23.40625
1;4200;PINA_COLADAS;15004;29;15003;68;;;15007;97;;;;;15005.5;-92.875
1;4300;PEARLS;9995;26;;;;;10002;8;10005;26;;;9998.5;24.0
1;4300;BANANAS;4869;26;;;;;4874;8;4876;26;;;4871.5;54.15625
1;4300;COCONUTS;7998;76;7997;138;;;8000;214;;;;;7999.0;-46.46875
1;4300;PINA_COLADAS;15007;107;;;;;15010;107;;;;;15008.5;-135.515625
1;4400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;24.0
1;4400;BANANAS;4870;28;;;;;4877;28;;;;;4873.5;11.125
1;4400;COCONUTS;7999;14;7998;185;;;8000;44;8001;141;;;7999.5;-56.5625
1;4400;PINA_COLADAS;15007;77;;;;;15010;77;;;;;15008.5;-139.59375
1;4500;BANANAS;4871;26;;;;;4877;26;;;;;4874.0;-27.3125
1;4500;COCONUTS;7997;214;;;;;7999;78;8000;136;;;7998.0;-8.1875
1;4500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;24.0
1;4500;PINA_COLADAS;15005;90;;;;;15008;90;;;;;15006.5;-108.40625
1;4600;BANANAS;4870;21;;;;;4877;21;;;;;4873.5;-10.46875
1;4600;PINA_COLADAS;15005;30;15004;53;;;15007;30;15008;53;;;15006.0;-104.0
1;4600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;24.0
1;4600;COCONUTS;7996;182;;;;;7998;70;7999;112;;;7997.0;51.3125
1;4700;PINA_COLADAS;15007;32;15006;58;;;15009;32;15010;58;;;15008.0;-130.765625
1;4700;BANANAS;4872;5;4871;26;;;4878;26;;;;;4875.0;-76.90625
1;4700;PEARLS;9998;5;9995;26;;;10005;26;;;;;10001.5;24.0
1;4700;COCONUTS;7996;199;;;;;7999;199;;;;;7997.5;28.8125
1;4800;BANANAS;4876;1;4871;23;;;4877;23;;;;;4876.5;-26.3125
1;4800;PINA_COLADAS;15004;27;15003;69;;;15006;27;15007;69;;;15005.0;-91.390625
1;4800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;24.0
1;4800;COCONUTS;7994;179;;;;;7997;179;;;;;7995.5;148.09375
1;4900;BANANAS;4871;24;;;;;4878;24;;;;;4874.5;-47.9375
1;4900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;24.0
1;4900;COCONUTS;7994;187;;;;;7996;65;7997;122;;;7995.0;155.34375
1;4900;PINA_COLADAS;15004;34;15003;75;;;15006;34;15007;75;;;15005.0;-92.171875
1;5000;BANANAS;4872;10;4871;30;;;4878;31;;;;;4875.0;-97.65625
1;5000;PINA_COLADAS;15002;83;;;;;15005;83;;;;;15003.5;-70.59375
1;5000;PEARLS;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;24.0
1;5000;COCONUTS;7995;191;;;;;7997;62;7998;129;;;7996.0;102.75
1;5100;PINA_COLADAS;15003;36;15002;69;;;15005;36;15006;69;;;15004.0;-78.09375
1;5100;BANANAS;4871;26;;;;;4878;26;;;;;4874.5;-78.84375
1;5100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;24.0
1;5100;COCONUTS;7995;170;;;;;7998;170;;;;;7996.5;87.9375
1;5200;BANANAS;4872;9;4871;23;;;4878;25;;;;;4875.0;-103.21875
1;5200;PINA_COLADAS;15001;96;;;;;15004;96;;;;;15002.5;-61.4375
1;5200;PEARLS;10000;5;9998;7;9996;2;10004;2;10005;23;;;10002.0;24.0
1;5200;COCONUTS;7994;171;;;;;7996;64;7997;107;;;7995.0;155.5
1;5300;PEARLS;9995;22;;;;;9998;12;10005;22;;;9996.5;24.0
1;5300;COCONUTS;7993;200;;;;;7996;200;;;;;7994.5;181.78125
1;5300;PINA_COLADAS;15000;32;14999;63;;;15001;37;15002;32;15003;63;15000.5;-39.203125
1;5300;BANANAS;4872;22;;;;;4879;22;;;;;4875.5;-125.4375
1;5400;PINA_COLADAS;15003;34;15002;53;;;15005;34;15006;53;;;15004.0;-77.390625
1;5400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;24.0
1;5400;COCONUTS;7994;170;;;;;7997;170;;;;;7995.5;116.75
1;5400;BANANAS;4872;30;;;;;4879;30;;;;;4875.5;-116.1875
1;5500;PINA_COLADAS;15003;107;;;;;15006;107;;;;;15004.5;-83.734375
1;5500;BANANAS;4872;29;;;;;4879;29;;;;;4875.5;-87.28125
1;5500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;29.0
1;5500;COCONUTS;7995;196;;;;;7998;196;;;;;7996.5;64.53125
1;5600;BANANAS;4873;2;4872;25;;;4879;25;;;;;4876.0;-83.15625
1;5600;PEARLS;9998;2;9996;2;9995;23;10004;2;10005;23;;;10001.0;33.0
1;5600;COCONUTS;7996;169;;;;;7999;169;;;;;7997.5;17.5
1;5600;PINA_COLADAS;15003;86;;;;;15006;86;;;;;15004.5;-84.328125
1;5700;COCONUTS;7996;69;7995;120;;;7998;189;;;;;7997.0;57.59375
1;5700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;33.0
1;5700;PINA_COLADAS;15001;28;15000;51;;;15004;79;;;;;15002.5;-54.0
1;5700;BANANAS;4877;4;4873;1;4872;30;4879;31;;;;;4878.0;-119.5625
1;5800;COCONUTS;7994;193;;;;;7997;193;;;;;7995.5;122.8125
1;5800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;33.0
1;5800;PINA_COLADAS;14999;33;14998;37;14997;69;15000;37;15001;69;;;14999.5;-14.1875
1;5800;BANANAS;4872;30;;;;;4875;2;4879;30;;;4873.5;-90.4375
1;5900;PINA_COLADAS;14998;105;;;;;15001;105;;;;;14999.5;-22.15625
1;5900;BANANAS;4872;23;;;;;4878;2;4879;21;;;4875.0;-69.25
1;5900;COCONUTS;7994;168;;;;;7996;61;7997;107;;;7995.0;158.03125
1;5900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;33.0
1;6000;BANANAS;4872;30;;;;;4877;10;4879;30;;;4874.5;-90.28125
1;6000;COCONUTS;7994;173;;;;;7997;173;;;;;7995.5;132.5625
1;6000;PEARLS;9995;30;;;;;10002;10;10005;30;;;9998.5;33.0
1;6000;PINA_COLADAS;15001;77;;;;;15004;77;;;;;15002.5;-58.890625
1;6100;COCONUTS;7995;162;;;;;7997;42;7998;120;;;7996.0;103.5
1;6100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;33.0
1;6100;PINA_COLADAS;15001;89;;;;;15004;89;;;;;15002.5;-54.9375
1;6100;BANANAS;4873;1;4872;24;;;4879;25;;;;;4876.0;-117.78125
1;6200;COCONUTS;7997;190;;;;;8000;190;;;;;7998.5;-12.53125
1;6200;PEARLS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;33.0
1;6200;PINA_COLADAS;15003;88;;;;;15006;88;;;;;15004.5;-87.4375
1;6200;BANANAS;4878;1;4874;3;4873;30;4879;1;4880;29;;;4878.5;-145.9375
1;6300;PINA_COLADAS;15005;73;;;;;15008;23;15009;50;;;15006.5;-114.484375
1;6300;BANANAS;4873;22;;;;;4875;3;4879;22;;;4874.0;-126.8125
1;6300;COCONUTS;7996;205;;;;;7999;205;;;;;7997.5;27.9375
1;6300;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;33.0
1;6400;BANANAS;4873;24;;;;;4876;2;4878;6;4879;1;4874.5;-137.125
1;6400;COCONUTS;7997;162;;;;;8000;162;;;;;7998.5;-15.71875
1;6400;PEARLS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;33.0
1;6400;PINA_COLADAS;15009;24;15008;63;;;15011;24;15012;63;;;15010.0;-156.296875
1;6500;COCONUTS;7996;193;;;;;7999;193;;;;;7997.5;13.15625
1;6500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;33.0
1;6500;PINA_COLADAS;15004;90;;;;;15007;90;;;;;15005.5;-97.28125
1;6500;BANANAS;4872;22;;;;;4879;22;;;;;4875.5;-113.875
1;6600;COCONUTS;7994;188;;;;;7997;188;;;;;7995.5;120.40625
1;6600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;33.0
1;6600;PINA_COLADAS;14999;99;;;;;15002;99;;;;;15000.5;-33.71875
1;6600;BANANAS;4873;29;;;;;4879;2;4880;27;;;4876.0;-140.5
1;6700;PINA_COLADAS;15001;26;15000;54;;;15003;26;15004;54;;;15002.0;-51.609375
1;6700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;33.0
1;6700;BANANAS;4873;31;;;;;4879;1;4880;30;;;4876.0;-145.4375
1;6700;COCONUTS;7994;181;;;;;7997;181;;;;;7995.5;125.21875
1;6800;PEARLS;10000;5;9996;2;9995;29;10004;2;10005;29;;;10002.0;37.0
1;6800;BANANAS;4873;30;;;;;4879;31;;;;;4876.0;-122.90625
1;6800;PINA_COLADAS;15000;80;;;;;15003;21;15004;59;;;15001.5;-50.296875
1;6800;COCONUTS;7995;173;;;;;7997;58;7998;115;;;7996.0;105.46875
1;6900;COCONUTS;7994;157;;;;;7997;157;;;;;7995.5;148.15625
1;6900;PINA_COLADAS;14999;91;;;;;15002;27;15003;64;;;15000.5;-36.75
1;6900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;37.0
1;6900;BANANAS;4873;2;4872;27;;;4879;29;;;;;4876.0;-112.21875
1;7000;PINA_COLADAS;15003;30;15002;68;;;15005;30;15006;68;;;15004.0;-78.234375
1;7000;COCONUTS;7995;173;;;;;7996;51;7998;173;;;7995.5;90.875
1;7000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;37.0
1;7000;BANANAS;4873;31;;;;;4879;31;;;;;4876.0;-124.3125
1;7100;PINA_COLADAS;15005;20;15004;56;;;15008;76;;;;;15006.5;-105.90625
1;7100;PEARLS;9996;1;9995;30;;;9998;5;10002;7;10004;1;9997.0;37.0
1;7100;BANANAS;4872;31;;;;;4877;7;4878;1;4879;30;4874.5;-61.71875
1;7100;COCONUTS;7995;101;;;;;7996;22;7998;157;;;7995.5;-1.75
1;7200;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;39.0
1;7200;BANANAS;4872;23;;;;;4876;2;4878;23;;;4874.0;-38.21875
1;7200;PINA_COLADAS;15001;31;15000;52;;;15003;31;15004;52;;;15002.0;-51.578125
1;7200;COCONUTS;7995;156;;;;;7998;156;;;;;7996.5;83.25
1;7300;COCONUTS;7995;68;7994;100;;;7997;168;;;;;7996.0;111.1875
1;7300;PINA_COLADAS;15001;31;15000;69;;;15002;39;15004;100;;;15001.5;-53.96875
1;7300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;35.0
1;7300;BANANAS;4872;26;;;;;4879;26;;;;;4875.5;-79.21875
1;7400;PINA_COLADAS;15001;30;15000;58;;;15003;30;15004;58;;;15002.0;-50.71875
1;7400;COCONUTS;7994;203;;;;;7997;203;;;;;7995.5;167.75
1;7400;BANANAS;4871;22;;;;;4878;22;;;;;4874.5;-9.65625
1;7400;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;35.0
1;7500;PINA_COLADAS;15000;30;14999;53;;;15002;30;15003;53;;;15001.0;-37.984375
1;7500;BANANAS;4871;29;;;;;4878;29;;;;;4874.5;-20.09375
1;7500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;35.0
1;7500;COCONUTS;7993;183;;;;;7996;183;;;;;7994.5;278.9375
1;7600;BANANAS;4872;27;;;;;4878;27;;;;;4875.0;-43.09375
1;7600;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;35.0
1;7600;PINA_COLADAS;14998;100;;;;;15001;100;;;;;14999.5;-16.21875
1;7600;COCONUTS;7994;64;7993;141;;;7996;205;;;;;7995.0;224.25
1;7700;COCONUTS;7994;60;7993;103;;;7996;163;;;;;7995.0;217.75
1;7700;PINA_COLADAS;14997;115;;;;;15000;115;;;;;14998.5;-6.828125
1;7700;BANANAS;4871;26;;;;;4876;5;4878;26;;;4873.5;15.5625
1;7700;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;37.0
1;7800;COCONUTS;7994;73;7993;125;;;7996;198;;;;;7995.0;227.8125
1;7800;PINA_COLADAS;15000;40;14999;67;;;15002;40;15003;67;;;15001.0;-38.390625
1;7800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;37.0
1;7800;BANANAS;4870;23;;;;;4877;23;;;;;4873.5;55.78125
1;7900;PINA_COLADAS;14997;28;14996;63;;;14999;28;15000;63;;;14998.0;0.03125
1;7900;PEARLS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;37.0
