day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;600;COCONUTS;8113;44;8112;212;;;8114;62;8115;150;;;8113.5;0.0
0;600;PEARLS;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;2.0
0;600;BANANAS;4892;26;;;;;4897;9;4899;26;;;4894.5;35.04296875
0;700;COCONUTS;8111;158;;;;;8114;158;;;;;8112.5;0.0
0;700;PINA_COLADAS;15219;98;;;;;15222;98;;;;;15220.5;0.0
0;700;PEARLS;9998;7;9995;27;;;10005;27;;;;;10001.5;2.0
0;700;BANANAS;4892;7;4891;27;;;4898;27;;;;;4895.0;42.83203125
0;800;COCONUTS;8112;204;;;;;8114;67;8115;137;;;8113.0;0.0
0;800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;2.0
0;800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;45.484375
0;800;PINA_COLADAS;15220;100;;;;;15223;100;;;;;15221.5;0.0
0;900;BANANAS;4892;2;4891;27;;;4898;29;;;;;4895.0;41.75390625
0;900;COCONUTS;8111;184;;;;;8114;184;;;;;8112.5;0.0
0;900;PINA_COLADAS;15219;13;15218;24;15217;74;15220;24;15221;74;;;15219.5;0.0
0;900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2.0
0;1000;PINA_COLADAS;15218;38;15217;52;;;15221;90;;;;;15219.5;0.0
0;1000;COCONUTS;8111;72;8110;140;;;8113;212;;;;;8112.0;0.0
0;1000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2.0
0;1000;BANANAS;4891;28;;;;;4897;2;4898;26;;;4894.0;47.8828125
0;1100;BANANAS;4891;25;;;;;4898;25;;;;;4894.5;46.28515625
0;1100;COCONUTS;8111;205;;;;;8114;205;;;;;8112.5;0.0
0;1100;PINA_COLADAS;15220;67;15219;50;;;15222;29;15223;50;;;15221.0;0.0
0;1100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2.0
0;1200;COCONUTS;8112;169;;;;;8114;62;8115;107;;;8113.0;0.0
0;1200;PEARLS;9998;9;9996;2;9995;28;10004;2;10005;28;;;10001.0;2.0
0;1200;BANANAS;4892;9;4891;30;;;4898;30;;;;;4895.0;45.55078125
0;1200;PINA_COLADAS;15222;89;;;;;15225;89;;;;;15223.5;0.0
0;1300;BANANAS;4891;1;4890;27;;;4892;4;4897;28;;;4891.5;51.4140625
0;1300;PINA_COLADAS;15222;91;;;;;15225;27;15226;64;;;15223.5;0.0
0;1300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2.0
0;1300;COCONUTS;8111;149;;;;;8113;43;8114;106;;;8112.0;19.1328125
0;1400;PINA_COLADAS;15223;94;;;;;15224;35;15226;94;;;15223.5;0.0
0;1400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2.0
0;1400;COCONUTS;8110;182;;;;;8113;182;;;;;8111.5;25.578125
0;1400;BANANAS;4891;1;4890;24;;;4897;26;;;;;4894.0;48.6015625
0;1500;BANANAS;4896;1;4891;2;4890;20;4897;22;;;;;4896.5;48.234375
0;1500;PINA_COLADAS;15225;36;15224;54;;;15228;90;;;;;15226.5;0.0
0;1500;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;2.0
0;1500;COCONUTS;8111;205;;;;;8114;205;;;;;8112.5;15.234375
0;1600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;4.0
0;1600;COCONUTS;8111;63;8110;105;;;8113;168;;;;;8112.0;21.75
0;1600;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;49.734375
0;1600;PINA_COLADAS;15224;106;;;;;15227;106;;;;;15225.5;0.0
0;1700;BANANAS;4890;27;;;;;4893;2;4897;27;;;4891.5;51.3046875
0;1700;PINA_COLADAS;15222;35;15221;75;;;15224;35;15225;75;;;15223.0;0.0
0;1700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;4.0
0;1700;COCONUTS;8109;219;;;;;8110;78;8112;219;;;8109.5;32.828125
0;1800;PINA_COLADAS;15220;94;;;;;15223;94;;;;;15221.5;0.0
0;1800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;34.0
0;1800;COCONUTS;8109;191;;;;;8111;52;8112;139;;;8110.0;38.9921875
0;1800;BANANAS;4891;2;4890;25;;;4897;27;;;;;4894.0;51.77734375
0;1900;BANANAS;4890;31;;;;;4897;31;;;;;4893.5;55.36328125
0;1900;PINA_COLADAS;15218;39;15217;66;;;15220;39;15221;66;;;15219.0;0.0
0;1900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;34.0
0;1900;COCONUTS;8107;164;;;;;8110;164;;;;;8108.5;52.6484375
0;2000;PEARLS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;34.0
0;2000;COCONUTS;8107;185;;;;;8110;185;;;;;8108.5;53.125
0;2000;BANANAS;4890;26;;;;;4895;7;4896;1;4897;25;4892.5;58.046875
0;2000;PINA_COLADAS;15217;100;;;;;15220;100;;;;;15218.5;0.0
0;2100;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;60.0859375
0;2100;PINA_COLADAS;15216;99;;;;;15217;21;15219;99;;;15216.5;0.0
0;2100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;34.0
0;2100;COCONUTS;8107;175;;;;;8110;175;;;;;8108.5;58.109375
0;2200;PINA_COLADAS;15214;74;;;;;15217;24;15218;50;;;15215.5;0.0
0;2200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;34.0
0;2200;COCONUTS;8107;181;;;;;8110;181;;;;;8108.5;52.796875
0;2200;BANANAS;4890;2;4889;30;;;4896;32;;;;;4893.0;62.421875
0;2300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;34.0
0;2300;BANANAS;4890;2;4889;22;;;4896;24;;;;;4893.0;115.0625
0;2300;COCONUTS;8107;162;;;;;8110;162;;;;;8108.5;52.953125
0;2300;PINA_COLADAS;15218;98;;;;;15221;98;;;;;15219.5;0.0
0;2400;COCONUTS;8108;194;;;;;8110;79;8111;115;;;8109.0;48.8828125
0;2400;PEARLS;9998;4;9996;2;9995;23;10004;2;10005;23;;;10001.0;34.0
0;2400;BANANAS;4894;3;4890;6;4889;23;4896;25;;;;;4895.0;114.625
0;2400;PINA_COLADAS;15216;88;;;;;15219;88;;;;;15217.5;0.0
0;2500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;34.0
0;2500;BANANAS;4890;21;;;;;4891;5;4896;1;4897;20;4890.5;106.84375
0;2500;COCONUTS;8107;154;;;;;8110;154;;;;;8108.5;55.484375
0;2500;PINA_COLADAS;15215;77;;;;;15218;24;15219;53;;;15216.5;0.0
0;2600;PINA_COLADAS;15218;80;;;;;15221;80;;;;;15219.5;0.0
0;2600;COCONUTS;8108;66;8107;102;;;8110;168;;;;;8109.0;50.9453125
0;2600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;34.0
0;2600;BANANAS;4889;25;;;;;4896;25;;;;;4892.5;109.0625
0;2700;PEARLS;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;24.0
0;2700;BANANAS;4890;10;4889;24;;;4896;25;;;;;4893.0;109.546875
0;2700;COCONUTS;8107;216;;;;;8110;216;;;;;8108.5;55.0625
0;2700;PINA_COLADAS;15219;39;15218;57;;;15222;96;;;;;15220.5;0.0
0;2800;COCONUTS;8106;179;;;;;8109;179;;;;;8107.5;66.7265625
0;2800;PEARLS;9998;5;9995;29;;;10005;29;;;;;10001.5;24.0
0;2800;BANANAS;4895;1;4891;5;4890;29;4897;29;;;;;4896.0;90.96875
0;2800;PINA_COLADAS;15218;23;15217;92;;;15220;92;;;;;15219.0;0.0
0;2900;PEARLS;10002;10;9996;2;9995;23;10004;2;10005;23;;;10003.0;22.0
0;2900;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;69.0
0;2900;COCONUTS;8105;170;;;;;8108;170;;;;;8106.5;73.34375
0;2900;PINA_COLADAS;15216;97;;;;;15219;97;;;;;15217.5;0.0
0;3000;PINA_COLADAS;15216;94;;;;;15219;94;;;;;15217.5;0.0
0;3000;COCONUTS;8106;189;;;;;8109;189;;;;;8107.5;66.0703125
0;3000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;22.0
0;3000;BANANAS;4891;31;;;;;4897;31;;;;;4894.0;67.484375
0;3100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;22.0
0;3100;BANANAS;4891;27;;;;;4897;2;4898;26;;;4894.0;61.46875
0;3100;COCONUTS;8105;208;;;;;8108;208;;;;;8106.5;74.03125
0;3100;PINA_COLADAS;15216;108;;;;;15219;108;;;;;15217.5;0.0
0;3200;COCONUTS;8105;182;;;;;8108;182;;;;;8106.5;77.921875
0;3200;PEARLS;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;22.0
0;3200;BANANAS;4891;32;;;;;4896;6;4898;32;;;4893.5;38.734375
0;3200;PINA_COLADAS;15216;29;15215;63;;;15219;92;;;;;15217.5;0.0
0;3300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;22.0
0;3300;BANANAS;4891;28;;;;;4897;2;4898;26;;;4894.0;54.421875
0;3300;COCONUTS;8105;72;8104;174;;;8107;174;;;;;8106.0;84.875
0;3300;PINA_COLADAS;15214;90;;;;;15217;90;;;;;15215.5;0.0
0;3400;PINA_COLADAS;15215;101;;;;;15218;101;;;;;15216.5;0.0
0;3400;COCONUTS;8105;56;8104;152;;;8107;152;;;;;8106.0;81.984375
0;3400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6.0
0;3400;BANANAS;4891;29;;;;;4897;2;4898;27;;;4894.0;54.078125
0;3500;PEARLS;9996;2;9995;28;;;10002;9;10004;2;10005;28;9999.0;6.0
0;3500;COCONUTS;8103;49;8102;130;;;8105;49;8106;130;;;8104.0;100.0546875
0;3500;BANANAS;4891;30;;;;;4896;9;4897;2;4898;28;4893.5;54.03125
0;3500;PINA_COLADAS;15211;93;;;;;15214;23;15215;70;;;15212.5;0.0
0;3600;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;6.0
0;3600;COCONUTS;8103;202;;;;;8106;202;;;;;8104.5;98.0234375
0;3600;BANANAS;4891;21;;;;;4898;21;;;;;4894.5;58.59375
0;3600;PINA_COLADAS;15215;31;15214;61;;;15217;31;15218;61;;;15216.0;0.0
0;3700;PEARLS;9996;2;9995;29;;;10000;5;10002;7;10004;2;9998.0;6.0
0;3700;COCONUTS;8102;64;8101;106;;;8104;170;;;;;8103.0;110.8359375
0;3700;BANANAS;4892;31;;;;;4896;6;4898;31;;;4894.0;28.796875
0;3700;PINA_COLADAS;15213;33;15212;60;;;15215;33;15216;60;;;15214.0;0.0
0;3800;PINA_COLADAS;15209;93;;;;;15212;93;;;;;15210.5;0.0
0;3800;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;6.0
0;3800;COCONUTS;8101;72;8100;136;;;8103;208;;;;;8102.0;121.5234375
0;3800;BANANAS;4892;30;;;;;4898;1;4899;29;;;4895.0;18.71875
0;3900;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;6.0
0;3900;COCONUTS;8101;198;;;;;8104;198;;;;;8102.5;117.1015625
0;3900;BANANAS;4893;1;4892;25;;;4898;25;;;;;4895.5;29.109375
0;3900;PINA_COLADAS;15208;73;;;;;15211;73;;;;;15209.5;0.0
0;4000;PEARLS;10002;9;9996;2;9995;27;10004;2;10005;27;;;10003.0;6.0
0;4000;COCONUTS;8102;121;;;;;8103;23;8105;169;;;8102.5;62.84375
0;4000;BANANAS;4892;2;4891;27;;;4898;29;;;;;4895.0;37.828125
0;4000;PINA_COLADAS;15212;29;15211;59;;;15215;88;;;;;15213.5;0.0
0;4100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;6.0
0;4100;COCONUTS;8102;194;;;;;8104;56;8105;138;;;8103.0;104.40625
0;4100;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;7.484375
0;4100;PINA_COLADAS;15210;98;;;;;15213;98;;;;;15211.5;0.0
0;4200;PINA_COLADAS;15209;27;15208;52;;;15211;27;15212;52;;;15210.0;0.0
0;4200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;6.0
0;4200;COCONUTS;8101;76;8100;147;;;8103;223;;;;;8102.0;169.375
0;4200;BANANAS;4892;26;;;;;4893;10;4899;28;;;4892.5;-7.375
0;4300;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;6.0
0;4300;COCONUTS;8101;201;;;;;8104;201;;;;;8102.5;146.6875
0;4300;BANANAS;4892;31;;;;;4899;31;;;;;4895.5;-30.640625
0;4300;PINA_COLADAS;15208;33;15207;66;;;15210;33;15211;66;;;15209.0;0.0
0;4400;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;-11.0
0;4400;COCONUTS;8101;150;;;;;8103;43;8104;107;;;8102.0;164.8125
0;4400;BANANAS;4892;26;;;;;4899;27;;;;;4895.5;-41.21875
0;4400;PINA_COLADAS;15207;34;15206;58;;;15209;34;15210;58;;;15208.0;0.0
0;4500;PINA_COLADAS;15206;29;15205;51;;;15208;29;15209;51;;;15207.0;0.0
0;4500;COCONUTS;8100;178;;;;;8102;53;8103;125;;;8101.0;222.59375
0;4500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;-13.0
0;4500;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;-43.421875
0;4600;COCONUTS;8101;177;;;;;8104;177;;;;;8102.5;152.4375
0;4600;PINA_COLADAS;15207;93;;;;;15210;40;15211;53;;;15208.5;0.0
0;4600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-13.0
0;4600;BANANAS;4893;1;4892;21;;;4899;22;;;;;4896.0;-38.890625
0;4700;COCONUTS;8101;165;;;;;8104;165;;;;;8102.5;155.25
0;4700;PEARLS;9998;4;9996;1;9995;26;10004;1;10005;26;;;10001.0;-13.0
0;4700;BANANAS;4892;27;;;;;4893;8;4899;27;;;4892.5;-46.53125
0;4700;PINA_COLADAS;15208;100;;;;;15211;100;;;;;15209.5;0.0
0;4800;COCONUTS;8102;78;8101;168;;;8104;168;;;;;8103.0;128.75
0;4800;PINA_COLADAS;15208;92;;;;;15211;92;;;;;15209.5;0.0
0;4800;PEARLS;10002;3;9996;1;9995;24;10004;1;10005;24;;;10003.0;-13.0
0;4800;BANANAS;4898;1;4893;1;4892;24;4899;25;;;;;4898.5;-78.78125
0;4900;PINA_COLADAS;15207;104;;;;;15210;104;;;;;15208.5;0.0
0;4900;COCONUTS;8100;190;;;;;8103;190;;;;;8101.5;191.6875
0;4900;PEARLS;9995;22;;;;;9998;4;10005;22;;;9996.5;-9.0
0;4900;BANANAS;4893;22;;;;;4899;22;;;;;4896.0;-84.28125
0;5000;COCONUTS;8101;143;;;;;8103;42;8104;101;;;8102.0;166.78125
0;5000;PINA_COLADAS;15206;100;;;;;15209;100;;;;;15207.5;0.0
0;5000;PEARLS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;-17.0
0;5000;BANANAS;4893;4;4892;22;;;4899;23;;;;;4896.0;-75.0625
0;5100;COCONUTS;8099;52;8098;134;;;8101;186;;;;;8100.0;286.125
0;5100;PEARLS;10002;1;9998;9;9995;25;10005;25;;;;;10003.5;-17.0
0;5100;BANANAS;4894;7;4893;25;;;4899;25;;;;;4896.5;-95.625
0;5100;PINA_COLADAS;15204;86;;;;;15207;86;;;;;15205.5;0.0
0;5200;COCONUTS;8100;169;;;;;8102;43;8103;126;;;8101.0;223.9375
0;5200;PINA_COLADAS;15205;103;;;;;15208;103;;;;;15206.5;0.0
0;5200;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-17.0
0;5200;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;-122.8125
0;5300;PINA_COLADAS;15208;26;15207;67;;;15210;26;15211;67;;;15209.0;0.0
0;5300;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-137.125
0;5300;COCONUTS;8100;181;;;;;8103;181;;;;;8101.5;180.96875
0;5300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-17.0
0;5400;BANANAS;4894;27;;;;;4899;8;4901;27;;;4896.5;-202.8125
0;5400;COCONUTS;8101;172;;;;;8104;172;;;;;8102.5;153.71875
0;5400;PINA_COLADAS;15210;88;;;;;15213;88;;;;;15211.5;0.0
0;5400;PEARLS;9995;27;;;;;10000;6;10002;8;10005;27;9997.5;-17.0
0;5500;COCONUTS;8101;172;;;;;8102;41;8104;172;;;8101.5;145.40625
0;5500;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-17.0
0;5500;PINA_COLADAS;15209;103;;;;;15212;103;;;;;15210.5;0.0
0;5500;BANANAS;4895;1;4894;29;;;4901;30;;;;;4898.0;-212.90625
0;5600;COCONUTS;8102;48;8101;150;;;8104;198;;;;;8103.0;117.375
0;5600;PINA_COLADAS;15213;32;15212;67;;;15215;32;15216;67;;;15214.0;0.0
0;5600;PEARLS;10002;1;9998;8;9996;1;10004;1;10005;26;;;10003.0;-17.0
0;5600;BANANAS;4896;8;4895;27;;;4901;1;4902;26;;;4898.5;-245.9375
0;5700;PINA_COLADAS;15216;26;15215;59;;;15219;85;;;;;15217.5;0.0
0;5700;BANANAS;4897;2;4896;4;4895;25;4901;25;;;;;4899.0;-230.0
0;5700;COCONUTS;8102;53;8101;124;;;8104;177;;;;;8103.0;119.0625
0;5700;PEARLS;9998;4;9996;2;9995;23;10004;2;10005;23;;;10001.0;-17.0
0;5800;BANANAS;4900;1;4895;10;4894;24;4901;24;;;;;4900.5;-207.3125
0;5800;PINA_COLADAS;15215;101;;;;;15218;101;;;;;15216.5;0.0
0;5800;PEARLS;10002;1;9998;10;9995;24;10005;24;;;;;10003.5;-17.0
0;5800;COCONUTS;8101;179;;;;;8104;179;;;;;8102.5;153.28125
0;5900;PEARLS;10000;5;9996;1;9995;20;10004;1;10005;20;;;10002.0;-17.0
0;5900;COCONUTS;8101;73;8100;205;;;8102;78;8103;127;;;8101.5;222.875
0;5900;PINA_COLADAS;15211;90;;;;;15214;90;;;;;15212.5;0.0
0;5900;BANANAS;4895;21;;;;;4901;21;;;;;4898.0;-231.0
0;6000;PINA_COLADAS;15213;23;15212;68;;;15216;91;;;;;15214.5;0.0
0;6000;PEARLS;9996;2;9995;22;;;9998;4;10004;2;10005;22;9997.0;-17.0
0;6000;COCONUTS;8100;193;;;;;8103;193;;;;;8101.5;183.25
0;6000;BANANAS;4895;2;4894;22;;;4901;24;;;;;4898.0;-221.34375
0;6100;PINA_COLADAS;15213;96;;;;;15216;96;;;;;15214.5;0.0
0;6100;BANANAS;4895;1;4894;24;;;4899;2;4901;25;;;4897.0;-216.0
0;6100;PEARLS;9996;1;9995;24;;;10000;5;10002;2;10004;1;9998.0;-17.0
0;6100;COCONUTS;8100;192;;;;;8101;59;8103;192;;;8100.5;208.3125
0;6200;BANANAS;4894;29;;;;;4895;12;4901;30;;;4894.5;-217.96875
0;6200;PINA_COLADAS;15207;99;;;;;15210;33;15211;66;;;15208.5;0.0
0;6200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-17.0
0;6200;COCONUTS;8099;148;;;;;8102;148;;;;;8100.5;264.8125
0;6300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-17.0
0;6300;COCONUTS;8099;8;8098;113;;;8101;173;;;;;8100.0;235.0
0;6300;PINA_COLADAS;15206;85;;;;;15209;85;;;;;15207.5;0.0
0;6300;BANANAS;4894;24;;;;;4901;25;;;;;4897.5;-221.0625
0;6400;PINA_COLADAS;15205;39;15204;73;;;15207;39;15208;73;;;15206.0;0.0
0;6400;PEARLS;10000;4;9995;23;;;10005;23;;;;;10002.5;-17.0
0;6400;COCONUTS;8098;201;;;;;8100;53;8101;148;;;8099.0;326.0
0;6400;BANANAS;4894;23;;;;;4901;23;;;;;4897.5;-209.15625
0;6500;PINA_COLADAS;15205;36;15204;71;;;15207;36;15208;71;;;15206.0;0.0
0;6500;BANANAS;4894;20;;;;;4901;20;;;;;4897.5;-225.875
0;6500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;-17.0
0;6500;COCONUTS;8098;181;;;;;8101;181;;;;;8099.5;289.3125
0;6600;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;-207.0625
0;6600;PINA_COLADAS;15202;82;;;;;15205;82;;;;;15203.5;0.0
0;6600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-17.0
0;6600;COCONUTS;8098;199;;;;;8101;199;;;;;8099.5;290.25
0;6700;PEARLS;10002;4;9996;2;9995;26;10004;2;10005;26;;;10003.0;-17.0
0;6700;COCONUTS;8099;178;;;;;8101;74;8102;104;;;8100.0;220.25
0;6700;PINA_COLADAS;15203;32;15202;74;;;15206;106;;;;;15204.5;0.0
0;6700;BANANAS;4894;28;;;;;4900;2;4901;26;;;4897.0;-126.5
0;6800;COCONUTS;8099;191;;;;;8102;191;;;;;8100.5;179.0
0;6800;PINA_COLADAS;15207;32;15206;102;;;15209;102;;;;;15208.0;0.0
0;6800;PEARLS;9998;1;9996;1;9995;23;10004;1;10005;23;;;10001.0;-9.0
0;6800;BANANAS;4894;1;4893;24;;;4899;1;4900;23;;;4896.5;-21.03125
0;6900;PINA_COLADAS;15205;37;15204;56;;;15207;37;15208;56;;;15206.0;0.0
0;6900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-19.0
0;6900;BANANAS;4898;1;4897;4;4893;28;4900;28;;;;;4899.0;-47.6875
0;6900;COCONUTS;8099;76;8098;131;;;8101;207;;;;;8100.0;238.25
0;7000;PEARLS;10000;6;9998;7;9996;2;10004;2;10005;27;;;10002.0;-19.0
0;7000;BANANAS;4894;9;4893;27;;;4900;29;;;;;4897.0;-82.75
0;7000;COCONUTS;8099;74;8098;103;;;8101;177;;;;;8100.0;244.0
0;7000;PINA_COLADAS;15205;99;;;;;15208;99;;;;;15206.5;0.0
0;7100;COCONUTS;8099;74;8098;117;;;8101;191;;;;;8100.0;237.375
0;7100;PINA_COLADAS;15206;100;;;;;15209;30;15210;70;;;15207.5;0.0
0;7100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-19.0
0;7100;BANANAS;4893;30;;;;;4900;30;;;;;4896.5;-63.0
0;7200;COCONUTS;8098;167;;;;;8101;167;;;;;8099.5;267.1875
0;7200;PINA_COLADAS;15204;40;15203;57;;;15207;97;;;;;15205.5;0.0
0;7200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-19.0
0;7200;BANANAS;4893;23;;;;;4899;2;4900;21;;;4896.0;-25.5
0;7300;PINA_COLADAS;15204;38;15203;74;;;15206;38;15207;74;;;15205.0;0.0
0;7300;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;-15.0
0;7300;BANANAS;4893;25;;;;;4898;4;4900;25;;;4895.5;-31.3125
0;7300;COCONUTS;8099;172;;;;;8100;51;8101;68;8102;104;8099.5;215.375
0;7400;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;-15.0
0;7400;BANANAS;4894;30;;;;;4900;2;4901;28;;;4897.0;-117.4375
0;7400;COCONUTS;8100;73;8099;123;;;8102;196;;;;;8101.0;124.875
0;7400;PINA_COLADAS;15206;98;;;;;15209;98;;;;;15207.5;0.0
0;7500;COCONUTS;8099;193;;;;;8102;193;;;;;8100.5;157.0
0;7500;PINA_COLADAS;15206;104;;;;;15209;104;;;;;15207.5;0.0
0;7500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-13.0
0;7500;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;-168.0
0;7600;COCONUTS;8100;193;;;;;8103;193;;;;;8101.5;71.625
0;7600;PINA_COLADAS;15208;74;;;;;15211;74;;;;;15209.5;0.0
0;7600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-13.0
0;7600;BANANAS;4895;2;4894;24;;;4901;26;;;;;4898.0;-188.375
0;7700;PINA_COLADAS;15207;32;15206;62;;;15209;32;15210;62;;;15208.0;0.0
0;7700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-13.0
0;7700;BANANAS;4900;1;4894;28;;;4901;28;;;;;4900.5;-178.375
0;7700;COCONUTS;8099;146;;;;;8102;146;;;;;8100.5;173.6875
0;7800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-8.0
0;7800;BANANAS;4900;1;4895;1;4894;22;4901;23;;;;;4900.5;-182.25
0;7800;COCONUTS;8098;59;8097;144;;;8100;203;;;;;8099.0;355.6875
0;7800;PINA_COLADAS;15203;76;;;;;15206;20;15207;56;;;15204.5;0.0
0;7900;COCONUTS;8098;183;;;;;8101;183;;;;;8099.5;316.8125
0;7900;PINA_COLADAS;15202;82;;;;;15205;82;;;;;15203.5;0.0
0;7900;PEARLS;9996;1;9995;25;;;10002;4;10004;1;10005;25;9999.0;-6.0
0;7900;BANANAS;4895;26;;;;;4900;4;4901;1;4902;25;4897.5;-218.6875
