day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;1700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;4.0
0;1800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;34.0
0;1800;BANANAS;4891;2;4890;25;;;4897;27;;;;;4894.0;51.77734375
0;1900;BANANAS;4890;31;;;;;4897;31;;;;;4893.5;55.36328125
0;1900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;34.0
0;2000;PEARLS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;34.0
0;2000;BANANAS;4890;26;;;;;4895;7;4896;1;4897;25;4892.5;58.046875
0;2100;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;60.0859375
0;2100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;34.0
0;2200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;34.0
0;2200;BANANAS;4890;2;4889;30;;;4896;32;;;;;4893.0;62.421875
0;2300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;34.0
0;2300;BANANAS;4890;2;4889;22;;;4896;24;;;;;4893.0;115.0625
0;2400;PEARLS;9998;4;9996;2;9995;23;10004;2;10005;23;;;10001.0;34.0
0;2400;BANANAS;4894;3;4890;6;4889;23;4896;25;;;;;4895.0;114.625
0;2500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;34.0
0;2500;BANANAS;4890;21;;;;;4891;5;4896;1;4897;20;4890.5;106.84375
0;2600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;34.0
0;2600;BANANAS;4889;25;;;;;4896;25;;;;;4892.5;109.0625
0;2700;PEARLS;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;24.0
0;2700;BANANAS;4890;10;4889;24;;;4896;25;;;;;4893.0;109.546875
0;2800;PEARLS;9998;5;9995;29;;;10005;29;;;;;10001.5;24.0
0;2800;BANANAS;4895;1;4891;5;4890;29;4897;29;;;;;4896.0;90.96875
0;2900;PEARLS;10002;10;9996;2;9995;23;10004;2;10005;23;;;10003.0;22.0
0;2900;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;69.0
0;3000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;22.0
0;3000;BANANAS;4891;31;;;;;4897;31;;;;;4894.0;67.484375
0;3100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;22.0
0;3100;BANANAS;4891;27;;;;;4897;2;4898;26;;;4894.0;61.46875
0;3200;PEARLS;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;22.0
0;3200;BANANAS;4891;32;;;;;4896;6;4898;32;;;4893.5;38.734375
0;3300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;22.0
0;3300;BANANAS;4891;28;;;;;4897;2;4898;26;;;4894.0;54.421875
0;3400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6.0
0;3400;BANANAS;4891;29;;;;;4897;2;4898;27;;;4894.0;54.078125
0;3500;PEARLS;9996;2;9995;28;;;10002;9;10004;2;10005;28;9999.0;6.0
0;3500;BANANAS;4891;30;;;;;4896;9;4897;2;4898;28;4893.5;54.03125
0;3600;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;6.0
0;3600;BANANAS;4891;21;;;;;4898;21;;;;;4894.5;58.59375
0;3700;PEARLS;9996;2;9995;29;;;10000;5;10002;7;10004;2;9998.0;6.0
0;3700;BANANAS;4892;31;;;;;4896;6;4898;31;;;4894.0;28.796875
0;3800;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;6.0
0;3800;BANANAS;4892;30;;;;;4898;1;4899;29;;;4895.0;18.71875
0;3900;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;6.0
0;3900;BANANAS;4893;1;4892;25;;;4898;25;;;;;4895.5;29.109375
0;4000;PEARLS;10002;9;9996;2;9995;27;10004;2;10005;27;;;10003.0;6.0
0;4000;BANANAS;4892;2;4891;27;;;4898;29;;;;;4895.0;37.828125
0;4100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;6.0
0;4100;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;7.484375
0;4200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;6.0
0;4200;BANANAS;4892;26;;;;;4893;10;4899;28;;;4892.5;-7.375
0;4300;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;6.0
0;4300;BANANAS;4892;31;;;;;4899;31;;;;;4895.5;-30.640625
0;4400;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;-11.0
0;4400;BANANAS;4892;26;;;;;4899;27;;;;;4895.5;-41.21875
0;4500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;-13.0
0;4500;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;-43.421875
0;4600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-13.0
0;4600;BANANAS;4893;1;4892;21;;;4899;22;;;;;4896.0;-38.890625
0;4700;PEARLS;9998;4;9996;1;9995;26;10004;1;10005;26;;;10001.0;-13.0
0;4700;BANANAS;4892;27;;;;;4893;8;4899;27;;;4892.5;-46.53125
0;4800;PEARLS;10002;3;9996;1;9995;24;10004;1;10005;24;;;10003.0;-13.0
0;4800;BANANAS;4898;1;4893;1;4892;24;4899;25;;;;;4898.5;-78.78125
0;4900;PEARLS;9995;22;;;;;9998;4;10005;22;;;9996.5;-9.0
0;4900;BANANAS;4893;22;;;;;4899;22;;;;;4896.0;-84.28125
0;5000;PEARLS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;-17.0
0;5000;BANANAS;4893;4;4892;22;;;4899;23;;;;;4896.0;-75.0625
0;5100;PEARLS;10002;1;9998;9;9995;25;10005;25;;;;;10003.5;-17.0
0;5100;BANANAS;4894;7;4893;25;;;4899;25;;;;;4896.5;-95.625
0;5200;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-17.0
0;5200;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;-122.8125
0;5300;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-137.125
0;5300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-17.0
0;5400;BANANAS;4894;27;;;;;4899;8;4901;27;;;4896.5;-202.8125
0;5400;PEARLS;9995;27;;;;;10000;6;10002;8;10005;27;9997.5;-17.0
0;5500;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-17.0
0;5500;BANANAS;4895;1;4894;29;;;4901;30;;;;;4898.0;-212.90625
0;5600;PEARLS;10002;1;9998;8;9996;1;10004;1;10005;26;;;10003.0;-17.0
0;5600;BANANAS;4896;8;4895;27;;;4901;1;4902;26;;;4898.5;-245.9375
0;5700;BANANAS;4897;2;4896;4;4895;25;4901;25;;;;;4899.0;-230.0
0;5700;PEARLS;9998;4;9996;2;9995;23;10004;2;10005;23;;;10001.0;-17.0
0;5800;BANANAS;4900;1;4895;10;4894;24;4901;24;;;;;4900.5;-207.3125
0;5800;PEARLS;10002;1;9998;10;9995;24;10005;24;;;;;10003.5;-17.0
0;5900;PEARLS;10000;5;9996;1;9995;20;10004;1;10005;20;;;10002.0;-17.0
0;5900;BANANAS;4895;21;;;;;4901;21;;;;;4898.0;-231.0
0;6000;PEARLS;9996;2;9995;22;;;9998;4;10004;2;10005;22;9997.0;-17.0
0;6000;BANANAS;4895;2;4894;22;;;4901;24;;;;;4898.0;-221.34375
0;6100;BANANAS;4895;1;4894;24;;;4899;2;4901;25;;;4897.0;-216.0
0;6100;PEARLS;9996;1;9995;24;;;10000;5;10002;2;10004;1;9998.0;-17.0
0;6200;BANANAS;4894;29;;;;;4895;12;4901;30;;;4894.5;-217.96875
0;6200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-17.0
0;6300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-17.0
0;6300;BANANAS;4894;24;;;;;4901;25;;;;;4897.5;-221.0625
0;6400;PEARLS;10000;4;9995;23;;;10005;23;;;;;10002.5;-17.0
0;6400;BANANAS;4894;23;;;;;4901;23;;;;;4897.5;-209.15625
0;6500;BANANAS;4894;20;;;;;4901;20;;;;;4897.5;-225.875
0;6500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;-17.0
0;6600;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;-207.0625
0;6600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-17.0
0;6700;PEARLS;10002;4;9996;2;9995;26;10004;2;10005;26;;;10003.0;-17.0
0;6700;BANANAS;4894;28;;;;;4900;2;4901;26;;;4897.0;-126.5
0;6800;PEARLS;9998;1;9996;1;9995;23;10004;1;10005;23;;;10001.0;-9.0
0;6800;BANANAS;4894;1;4893;24;;;4899;1;4900;23;;;4896.5;-21.03125
0;6900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-19.0
0;6900;BANANAS;4898;1;4897;4;4893;28;4900;28;;;;;4899.0;-47.6875
0;7000;PEARLS;10000;6;9998;7;9996;2;10004;2;10005;27;;;10002.0;-19.0
0;7000;BANANAS;4894;9;4893;27;;;4900;29;;;;;4897.0;-82.75
0;7100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-19.0
0;7100;BANANAS;4893;30;;;;;4900;30;;;;;4896.5;-63.0
0;7200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-19.0
0;7200;BANANAS;4893;23;;;;;4899;2;4900;21;;;4896.0;-25.5
0;7300;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;-15.0
0;7300;BANANAS;4893;25;;;;;4898;4;4900;25;;;4895.5;-31.3125
0;7400;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;-15.0
0;7400;BANANAS;4894;30;;;;;4900;2;4901;28;;;4897.0;-117.4375
0;7500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-13.0
0;7500;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;-168.0
0;7600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-13.0
0;7600;BANANAS;4895;2;4894;24;;;4901;26;;;;;4898.0;-188.375
0;7700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-13.0
0;7700;BANANAS;4900;1;4894;28;;;4901;28;;;;;4900.5;-178.375
0;7800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-8.0
0;7800;BANANAS;4900;1;4895;1;4894;22;4901;23;;;;;4900.5;-182.25
0;7900;PEARLS;9996;1;9995;25;;;10002;4;10004;1;10005;25;9999.0;-6.0
0;7900;BANANAS;4895;26;;;;;4900;4;4901;1;4902;25;4897.5;-218.6875
0;8000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-6.0
0;8000;BANANAS;4896;23;;;;;4902;23;;;;;4899.0;-325.8125
0;8100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;-6.0
0;8100;BANANAS;4896;22;;;;;4902;22;;;;;4899.0;-330.0
0;8200;PEARLS;9995;20;;;;;9998;1;10002;2;10005;20;9996.5;-6.0
0;8200;BANANAS;4896;20;;;;;4903;20;;;;;4899.5;-399.0625
0;8300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;26;;;10003.0;-8.0
0;8300;BANANAS;4897;7;4896;26;;;4903;27;;;;;4900.0;-420.9375
0;8400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-8.0
0;8400;BANANAS;4897;26;;;;;4904;26;;;;;4900.5;-453.25
0;8500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-8.0
0;8500;BANANAS;4899;5;4896;30;;;4903;30;;;;;4901.0;-415.5625
0;8600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-8.0
0;8600;BANANAS;4896;23;;;;;4903;23;;;;;4899.5;-355.0625
0;8700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-8.0
0;8700;BANANAS;4896;30;;;;;4898;1;4903;30;;;4897.0;-374.625
0;8800;PEARLS;9995;23;;;;;9998;12;10005;23;;;9996.5;-8.0
0;8800;BANANAS;4896;23;;;;;4897;4;4903;23;;;4896.5;-341.0625
0;8900;PEARLS;10002;5;9996;1;9995;26;10004;1;10005;26;;;10003.0;-8.0
0;8900;BANANAS;4896;27;;;;;4902;1;4903;26;;;4899.0;-332.125
0;9000;PEARLS;9995;23;;;;;10002;7;10005;23;;;9998.5;2.0
0;9000;BANANAS;4895;23;;;;;4900;7;4902;23;;;4897.5;-296.8125
0;9100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2.0
0;9100;BANANAS;4896;31;;;;;4899;3;4903;31;;;4897.5;-367.9375
0;9200;PEARLS;9995;24;;;;;10002;3;10005;24;;;9998.5;2.0
0;9200;BANANAS;4896;24;;;;;4901;3;4903;24;;;4898.5;-370.0625
0;9300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2.0
0;9300;BANANAS;4895;23;;;;;4902;23;;;;;4898.5;-304.4375
0;9400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2.0
0;9400;BANANAS;4895;24;;;;;4902;24;;;;;4898.5;-270.625
0;9500;PEARLS;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;2.0
0;9500;BANANAS;4897;9;4896;29;;;4902;1;4903;28;;;4899.5;-335.125
0;9600;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;2.0
0;9600;BANANAS;4896;19;;;;;4902;20;;;;;4899.0;-325.6875
0;9700;BANANAS;4897;3;4896;25;;;4903;25;;;;;4900.0;-343.5625
0;9700;PEARLS;9998;3;9995;25;;;10005;25;;;;;10001.5;2.0
0;9800;PEARLS;9995;21;;;;;10002;5;10005;21;;;9998.5;2.0
0;9800;BANANAS;4895;21;;;;;4900;5;4902;21;;;4897.5;-286.25
0;9900;BANANAS;4895;22;;;;;4902;22;;;;;4898.5;-296.0
0;9900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;2.0
0;10000;PEARLS;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;2.0
0;10000;BANANAS;4896;8;4895;31;;;4902;31;;;;;4899.0;-270.625
0;10100;BANANAS;4895;22;;;;;4902;22;;;;;4898.5;-281.5
0;10100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;2.0
0;10200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2.0
0;10200;BANANAS;4895;25;;;;;4901;2;4902;23;;;4898.0;-229.6875
0;10300;BANANAS;4895;22;;;;;4896;4;4901;2;4902;20;4895.5;-234.375
0;10300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2.0
0;10400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;10.0
0;10400;BANANAS;4895;30;;;;;4902;30;;;;;4898.5;-264.25
0;10500;BANANAS;4896;4;4895;28;;;4901;28;;;;;4898.5;-209.9375
0;10500;PEARLS;9998;4;9996;1;9995;27;10004;1;10005;27;;;10001.0;10.0
0;10600;PEARLS;9995;23;;;;;9998;2;10002;6;10005;23;9996.5;10.0
0;10600;BANANAS;4895;23;;;;;4900;6;4902;23;;;4897.5;-251.5
0;10700;BANANAS;4896;1;4895;23;;;4902;23;;;;;4899.0;-233.0625
0;10700;PEARLS;9998;1;9995;23;;;10005;23;;;;;10001.5;6.0
0;10800;PEARLS;10002;1;9998;4;9995;23;10005;23;;;;;10003.5;6.0
0;10800;BANANAS;4896;3;4895;23;;;4902;23;;;;;4899.0;-246.6875
0;10900;BANANAS;4895;1;4894;29;;;4901;30;;;;;4898.0;-180.75
0;10900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;8.0
0;11000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;8.0
0;11000;BANANAS;4894;30;;;;;4900;1;4901;29;;;4897.0;-110.8125
0;11100;BANANAS;4894;31;;;;;4899;4;4900;2;4901;29;4896.5;-98.625
0;11100;PEARLS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;8.0
0;11200;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
0;11200;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;-145.875
0;11300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;11300;BANANAS;4898;1;4894;27;;;4900;1;4901;26;;;4899.0;-95.875
0;11400;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;-2.0
0;11400;BANANAS;4895;3;4894;24;;;4900;1;4901;23;;;4897.5;-112.625
0;11500;PEARLS;9998;1;9996;1;9995;28;10004;1;10005;28;;;10001.0;-2.0
0;11500;BANANAS;4894;2;4893;28;;;4900;29;;;;;4897.0;-49.1875
0;11600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-2.0
0;11600;BANANAS;4892;26;;;;;4899;26;;;;;4895.5;47.625
0;11700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-2.0
0;11700;BANANAS;4893;22;;;;;4899;1;4900;21;;;4896.0;14.25
0;11800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;-2.0
0;11800;BANANAS;4893;21;;;;;4900;21;;;;;4896.5;-15.4375
0;11900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-2.0
0;11900;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-26.875
0;12000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-2.0
0;12000;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-22.125
0;12100;PEARLS;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;0.0
0;12100;BANANAS;4894;2;4893;20;;;4898;4;4900;22;;;4896.0;-59.875
0;12200;PEARLS;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
0;12200;BANANAS;4894;12;4893;26;;;4900;28;;;;;4897.0;-55.875
0;12300;PEARLS;9996;1;9995;23;;;10000;5;10004;1;10005;23;9998.0;2.0
0;12300;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;-32.1875
0;12400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2.0
0;12400;BANANAS;4893;30;;;;;4899;1;4900;29;;;4896.0;2.125
0;12500;PEARLS;10002;5;9996;2;9995;29;10004;2;10005;29;;;10003.0;2.0
0;12500;BANANAS;4892;31;;;;;4899;31;;;;;4895.5;118.4375
0;12600;PEARLS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;12.0
0;12600;BANANAS;4893;5;4892;31;;;4898;1;4899;30;;;4895.5;128.75
0;12700;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12.0
0;12700;BANANAS;4892;31;;;;;4899;31;;;;;4895.5;104.8125
0;12800;PEARLS;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;12.0
0;12800;BANANAS;4892;31;;;;;4896;3;4898;31;;;4894.0;169.375
0;12900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;12.0
0;12900;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;149.875
0;13000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12.0
0;13000;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;88.5625
0;13100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;12.0
0;13100;BANANAS;4892;30;;;;;4899;30;;;;;4895.5;104.0625
0;13200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;12.0
0;13200;BANANAS;4892;28;;;;;4899;28;;;;;4895.5;111.375
0;13300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12.0
0;13300;BANANAS;4898;1;4893;2;4892;26;4899;28;;;;;4898.5;55.3125
0;13400;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;12.0
0;13400;BANANAS;4893;26;;;;;4900;26;;;;;4896.5;-21.9375
0;13500;PEARLS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;12.0
0;13500;BANANAS;4896;4;4893;30;;;4898;9;4900;30;;;4897.0;-22.8125
0;13600;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;12.0
0;13600;BANANAS;4893;25;;;;;4899;2;4900;23;;;4896.0;24.6875
0;13700;PEARLS;10000;2;9996;2;9995;28;10002;7;10004;2;10005;28;10001.0;10.0
0;13700;BANANAS;4896;5;4893;30;;;4897;7;4899;30;;;4896.5;37.1875
0;13800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;10.0
0;13800;BANANAS;4893;25;;;;;4899;1;4900;24;;;4896.0;28.6875
0;13900;PEARLS;9995;20;;;;;10002;2;10005;20;;;9998.5;10.0
0;13900;BANANAS;4893;20;;;;;4898;2;4900;20;;;4895.5;-11.3125
0;14000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;10.0
0;14000;BANANAS;4899;1;4894;27;;;4900;27;;;;;4899.5;-80.4375
0;14100;PEARLS;10000;3;9996;2;9995;22;10004;2;10005;22;;;10002.0;6.0
0;14100;BANANAS;4894;2;4893;22;;;4900;24;;;;;4897.0;-60.8125
0;14200;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6.0
0;14200;BANANAS;4894;2;4893;22;;;4900;24;;;;;4897.0;-69.625
0;14300;BANANAS;4894;30;;;;;4900;30;;;;;4897.0;-89.5625
0;14300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;6.0
0;14400;BANANAS;4895;9;4894;23;;;4901;23;;;;;4898.0;-142.125
0;14400;PEARLS;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;6.0
0;14500;PEARLS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;6.0
0;14500;BANANAS;4893;23;;;;;4894;1;4900;23;;;4893.5;-32.75
0;14600;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;6.0
0;14600;BANANAS;4893;21;;;;;4898;3;4900;21;;;4895.5;-32.375
0;14700;BANANAS;4894;5;4893;26;;;4900;26;;;;;4897.0;-15.375
0;14700;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;6.0
0;14800;BANANAS;4894;1;4893;21;;;4900;23;;;;;4897.0;-63.75
0;14800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;6.0
0;14900;PEARLS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;6.0
0;14900;BANANAS;4893;30;;;;;4898;8;4900;30;;;4895.5;-28.375
0;15000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6.0
0;15000;BANANAS;4893;23;;;;;4894;1;4900;23;;;4893.5;-50.0625
0;15100;BANANAS;4899;1;4894;26;;;4900;1;4901;25;;;4899.5;-119.4375
0;15100;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;6.0
0;15200;BANANAS;4896;3;4894;5;4893;23;4900;25;;;;;4898.0;-76.8125
0;15200;PEARLS;9998;3;9996;2;9995;23;10000;4;10004;2;10005;23;9999.0;8.0
0;15300;PEARLS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;8.0
0;15300;BANANAS;4894;3;4893;24;;;4900;24;;;;;4897.0;-16.8125
0;15400;PEARLS;9996;2;9995;24;;;10002;4;10004;2;10005;24;9999.0;10.0
0;15400;BANANAS;4893;26;;;;;4897;4;4899;26;;;4895.0;45.3125
0;15500;BANANAS;4898;1;4893;5;4892;20;4899;20;;;;;4898.5;52.125
0;15500;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;10.0
0;15600;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;117.6875
0;15600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;10.0
0;15700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;10.0
0;15700;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;85.0625
0;15800;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;2.0
0;15800;BANANAS;4893;9;4892;26;;;4899;26;;;;;4896.0;99.5
0;15900;PEARLS;9998;10;9995;27;;;10005;27;;;;;10001.5;2.0
0;15900;BANANAS;4893;10;4892;27;;;4899;27;;;;;4896.0;85.3125
